Editorial;Genero;Plataforma;Nombre;Plataforma;Region;Ano;Venta Millones
THQ;Fighting;PS;WCW/NWO Thunder;PS;Otros;1998;0.07
THQ;Fighting;PS3;WWE '12;PS3;Europa;2011;0.46
THQ;Fighting;PS3;WWE '12;PS3;Japon;2011;0.02
THQ;Fighting;PS3;WWE '12;PS3;Norte America;2011;0.53
THQ;Fighting;PS3;WWE '12;PS3;Otros;2011;0.17
THQ;Fighting;Wii;WWE '12;Wii;Europa;2011;0.09
THQ;Fighting;Wii;WWE '12;Wii;Japon;2011;0
THQ;Fighting;Wii;WWE '12;Wii;Norte America;2011;0.24
THQ;Fighting;Wii;WWE '12;Wii;Otros;2011;0.03
THQ;Fighting;X360;WWE '12;X360;Europa;2011;0.4
THQ;Fighting;X360;WWE '12;X360;Japon;2011;0
THQ;Fighting;X360;WWE '12;X360;Norte America;2011;0.74
THQ;Fighting;X360;WWE '12;X360;Otros;2011;0.12
THQ;Fighting;3DS;WWE All Stars;3DS;Europa;2011;0.06
THQ;Fighting;3DS;WWE All Stars;3DS;Japon;2011;0
THQ;Fighting;3DS;WWE All Stars;3DS;Norte America;2011;0.15
THQ;Fighting;3DS;WWE All Stars;3DS;Otros;2011;0.02
THQ;Fighting;PS2;WWE All Stars;PS2;Europa;2011;0.04
THQ;Fighting;PS2;WWE All Stars;PS2;Japon;2011;0
THQ;Fighting;PS2;WWE All Stars;PS2;Norte America;2011;0.05
THQ;Fighting;PS2;WWE All Stars;PS2;Otros;2011;0.01
THQ;Fighting;PS3;WWE All Stars;PS3;Europa;2011;0.18
THQ;Fighting;PS3;WWE All Stars;PS3;Japon;2011;0
THQ;Fighting;PS3;WWE All Stars;PS3;Norte America;2011;0.16
THQ;Fighting;PS3;WWE All Stars;PS3;Otros;2011;0.07
THQ;Fighting;PSP;WWE All Stars;PSP;Europa;2011;0.04
THQ;Fighting;PSP;WWE All Stars;PSP;Japon;2011;0
